seed_index,norad_id,object_name,orbit_class,service_class,station_index,station_id,station_name,support_possible,compatible,active,station_orbit_mask,station_service_mask,period_min,perigee_km,apogee_km
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.961227,19693.270170,20670.406814
30,39070,TDRS 11,GEO,RELAY,0,1001,NL Navigation Profile,0,0,0,MEO,NAV,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,6,1007,Hawaii Navigation Profile,0,0,0,MEO,NAV,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,7,1008,Singapore Relay Profile,1,1,1,GEO,RELAY,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,11,1012,Tokyo Science Profile,1,0,0,LEO|MEO|HEO,NAV|SCIENCE|CREWED,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,13,1014,Equatorial Relay Profile,1,1,1,GEO,RELAY,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,14,1015,Alaska Mixed Profile,0,0,0,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,1436.202075,35767.922085,35809.414219
30,39070,TDRS 11,GEO,RELAY,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,1436.202075,35767.922085,35809.414219
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.978333,19806.115239,20558.405503
31,39166,GPS BIIF-4  (PRN 27),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.978333,19806.115239,20558.405503
32,39504,TDRS 12,GEO,RELAY,0,1001,NL Navigation Profile,0,0,0,MEO,NAV,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,6,1007,Hawaii Navigation Profile,1,0,0,MEO,NAV,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,7,1008,Singapore Relay Profile,1,1,1,GEO,RELAY,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,11,1012,Tokyo Science Profile,1,0,0,LEO|MEO|HEO,NAV|SCIENCE|CREWED,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,13,1014,Equatorial Relay Profile,1,1,1,GEO,RELAY,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,14,1015,Alaska Mixed Profile,0,0,0,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,1436.194675,35768.224289,35808.822348
32,39504,TDRS 12,GEO,RELAY,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,1436.194675,35768.224289,35808.822348
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.978252,19959.669528,20404.847218
33,39533,GPS BIIF-5  (PRN 30),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.978252,19959.669528,20404.847218
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,0,1001,NL Navigation Profile,1,0,0,MEO,NAV,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,1,1002,NL Science Profile,1,1,1,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,2,1003,Svalbard Polar Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,3,1004,Canberra Deep Profile,1,0,0,MEO|GEO|HEO,NAV|RELAY|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,4,1005,Goldstone Deep Profile,1,0,0,MEO|GEO|HEO,NAV|RELAY|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,5,1006,Madrid Deep Profile,1,0,0,MEO|GEO|HEO,NAV|RELAY|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,6,1007,Hawaii Navigation Profile,1,0,0,MEO,NAV,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,8,1009,Cape Town EO Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,9,1010,Santiago EO Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,10,1011,McMurdo Polar Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,12,1013,Tromso Polar Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,93.161036,421.959989,436.630001
34,39574,GPM-CORE,LEO,EARTH_OBS|SCIENCE,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,93.161036,421.959989,436.630001
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.998763,20080.344329,20285.184108
35,39741,GPS BIIF-6  (PRN 06),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.998763,20080.344329,20285.184108
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.980111,20087.695932,20276.912501
36,40105,GPS BIIF-7  (PRN 09),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.980111,20087.695932,20276.912501
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,718.002698,20003.809869,20361.912657
37,40294,GPS BIIF-8  (PRN 03),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,718.002698,20003.809869,20361.912657
38,40482,MMS 1,HEO,SCIENCE,0,1001,NL Navigation Profile,1,0,0,MEO,NAV,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,1,1002,NL Science Profile,1,1,1,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,2,1003,Svalbard Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,6,1007,Hawaii Navigation Profile,1,0,0,MEO,NAV,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,8,1009,Cape Town EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,9,1010,Santiago EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,10,1011,McMurdo Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,12,1013,Tromso Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,5091.599785,10305.246297,173015.404758
38,40482,MMS 1,HEO,SCIENCE,14,1015,Alaska Mixed Profile,1,0,0,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,5091.599785,10305.246297,173015.404758
